Player_ID,Match_ID,Player_Name,Team,Country,Age,Gender,Coach_Name,Sport_Type,Match_Date,Match_Fee,Bonus,Sponsorship_Amount,Score,Assists,Goals,Wickets,Ticket_Sales,Merch_Sales,Venue,Weather,Win_Status,Rating,Feedback_Score,Fan_ID,Payment_Mode,Fan_Purchase_Amount,Minutes_Played,Matches_Played,Fan_Email,Fan_Phone,Fan_Count,Merch_ID
1143,5188, Virat,MI,Sri Lanka,69,Female,None,Cricket,21-02-2023,,,1298921,30,6,6,1,,,Bangalore,,,,6,84882, ,4423,,29,xyz@,9876543210,4149,37
1141,5145,Smith,,Sri Lanka,32,male, ,Cricket,12-05-2020,3753,,729343,54,8,8,3,,,Delhi,rainy,Lose,1.7,3,82842,upiid,,,8,user@yahoo,,1751,126
1114,5154,Hardik,MI,England,24,femal,John Smith,Basketball,17-08-2022,2180,,,9,9,0,2,49042,17881,,rainy,DRAW,,7,81664,,1694,,3,,9999999999,3420,70
1142,5054,Rohit ,CSK,,64,mal,Rahul Dravid,,04-12-2022,403,,,187,0,3,5,,3790,Kolkata,rainy,win ,8.1,0,83948,,17616,,18,xyz@,9999999999,4837,135
1091,5181,Messi,Barcelona,,18,Other,None,Tennis,17-01-2024,,,337906,129,7,0,3,,17518,Chennai,,Lose,5.8,7,81394, ,,65,26,xyz@,9999999999,2483,104
1097,5119, ,,england,31,Male,None,footbal,27-03-2023,,337,186030,14,1,7,5,26831,18304,Mumbai,Cloudy,DRAW,4.4,1,84072,netbanking,,100,19,abc@gmail.com,,3212,152
1065,5074,Hardik,MI,england,55,Mle,John Smith,basktball,01-09-2020,,,,2,0,2,5,,,Delhi,, lose,5.3,,83634,netbanking,19425,,14,,9876543210,3922,114
1031,5020,Smith,KKR,INDIA,9,female,John Smith, ,11-06-2021,,-360,266686,42,7,1,2,7944,299,Mumbai,Cloudy,Win,,,80214,netbanking,,,6,,9999999999,2489,196
1190,5171,Ronaldo,Barcelona,India,35,mal,Rahul Dravid,Tennis,16-06-2020,,,,158,1,3,4,,3854,,,Draw,1.6,5,83072,,,77,23,,9876543210,1486,55
1085,5132,Smith,Barcelona,England,59,Mle,John Smith, ,30-10-2022,4433,,,197,5,2,4,,16663,Kolkata,,DRAW,,,84054, ,313,,17,abc@gmail.com,12345,3527,121
1050,5086,Rohit ,Lakers,,27,Male, ,footbal,25-07-2022,1149,,345026,66,5,4,4,,,,,Win,,6,84472,creadit card,17903,,4,abc@gmail.com,9876543210,72,123
1152,5168,Bumrah,Lakers,england,17,male, ,footbal,07-02-2024,198,,31265,55,4,7,0,,,,Sunny,,,,82459,credit card,,,20,,,724,3
1185,5058,Messi,MI,Australia,10,male, ,Tennis,29-09-2022,1423,,603098,62,7,9,4,,,Kolkata,rainy,Draw,,,83706,upi,13012,,28,abc@gmail.com,,3754,92
1062,5088,Rohit ,RCB,australia,37,Male,None,basktball,05-10-2023,1053,370,,14,2,7,2,,1057,Delhi,Sunny,Lose,4.9,,83271, ,,29,24,xyz@,,2995,151
1189,5181,Messi,Lakers,india,34,femal, ,footbal,27-08-2023,-72,,,108,9,6,1,52956,,Mumbai,,win ,,,81206,upiid,14483,,28,,,4365,164
1124,5149,Joe Root,Barcelona,india,53,Male, ,Tennis,13-01-2021,,161,,115,3,7,3,26044,9288, ,,,2,,80409,upi,9737,,28,abc@gmail.com,12345,218,185
1149,5082,,Barcelona,india,64,female, , ,02-10-2023,,,,91,6,4,4,22969,6613,Chennai,,Lose,4.6,,83469,cash,16016,17,12,abc@gmail.com,9999999999,546,119
1057,5064,Joe Root,KKR,England,42,mal, ,Football,13-10-2023,,952,211492,137,6,9,0,49210,,Delhi,,Win,3,3,80215,credit card,4776,,2,,9876543210,3729,176
1057,5063,,Lakers,,62,Mle,Rahul Dravid,Basketball,27-07-2022,1089,,915131,165,7,9,5,,19120,Chennai,, lose,,,84847,cash,8247,100,27,user@yahoo,9876543210,1968,141
1085,5070, Virat,MI,England,22,Mle, ,Football,21-02-2023,2478,,416048,46,1,5,0,,,Delhi,Sunny,DRAW,,,80348,upi,1655,,5,,,4516,61
1048,5003,Messi,CSK,India,33,male, ,basktball,28-11-2021,,,,56,1,7,2,,, ,rainy,DRAW,,1,83651,cash,,,25,user@yahoo,9999999999,1259,152
1179,5192,Hardik,RCB,Australia,16,Mle,None,,13-07-2020,,,,49,3,0,1,52218,10286,Bangalore,Cloudy, lose,2.5,4,82878,creadit card,,,11,user@yahoo,,2933,171
1169,5142,Ronaldo,Lakers,australia,61,femal,Rahul Dravid, ,29-01-2024,2239,,1013944,70,9,5,4,40495,,Mumbai,Cloudy,win ,,3,83665,,,,20,,12345,2509,101
1069,5103, ,Barcelona,INDIA,48,Female,Rahul Dravid,Football,01-02-2023,362,2568,1316950,142,8,5,4,29927,,Bangalore,rainy,DRAW,1.9,2,84749,upiid,,,17,user@yahoo,9999999999,4008,116
1014,5149,Smith,,sri lanka,30,Female, ,basktball,11-04-2022,368,-180,798297,145,9,4,0,41402,14640, , ,Draw,,,83069,cash,,,17,user@yahoo,,4072,33
1053,5174,Joe Root,RCB,india,21,Mle,None,,03-05-2020,,,,81,8,3,2,26659,,Kolkata,Sunny,Draw,9.7,,83994,upiid,,19,3,user@yahoo,9999999999,4680,78
1187,5092,Smith,Lakers,india,68,femal,,footbal,23-04-2022,,,,115,3,0,0,17034,, ,Sunny,Lose,1.7,2,83112,cash,15865,36,27,abc@gmail.com,,1562,24
1100,5173,Smith,RCB,Australia,33,Other,None,,12-05-2023,,-229,,104,8,9,0,,17557,,Rainy,Draw,8.1,3,80002,netbanking,10568,70,19,xyz@,,2085,150
1007,5141,Ronaldo,,,34,Other,None,,12-01-2024,,339,,87,2,7,1,,1949,Mumbai,Cloudy,Lose,2.2,4,81117, ,,,22,,,1789,52
1052,5177,Rohit ,MI,India,64,Male,Rahul Dravid,basktball,16-03-2021,-1138,2208,,1,4,5,2,30874,,Chennai,rainy,Lose,6.4,1,81082, ,13720,,13,abc@gmail.com,9876543210,3669,101
1059,5147,Smith,Barcelona,australia,34,Other,Rahul Dravid,footbal,09-01-2022,,,,103,9,2,1,59162,13835,Mumbai,Rainy, lose,,,84502,cash,,,27,user@yahoo,9876543210,2481,116
1107,5177,Messi,CSK,Australia,37,Female,John Smith,Basketball,04-04-2022,-1010,,,83,8,2,2,36547,13292,Kolkata,,,,,81517,,17710,,13,user@yahoo,,3430,123
1004,5111,Ronaldo,KKR,sri lanka,54,femal,,Cricket,30-09-2020,,,,42,5,5,4,,8313,Delhi,Cloudy, lose,,2,84846,upiid,3958,51,0,,9999999999,204,6
1102,5160,,MI,Australia,36,male, ,footbal,03-01-2020,3017,,,153,2,6,3,51718,,Delhi, ,,,,81895,creadit card,6031,75,10,abc@gmail.com,,741,147
1195,5118,Joe Root,Barcelona,,36,female,None,Football,12-05-2023,5093,,,70,9,7,5,,12146, ,, lose,,0,83579,creadit card,,,21,,9876543210,2888,76
1005,5058,Bumrah,,India,68,mal,None, ,,-705,1989,546761,165,8,4,3,,,Mumbai, ,win ,,3,82633,upiid,1769,108,26,,9876543210,3494,90
1108,5042,Smith,KKR,Australia,32,Other,None,Basketball,13-02-2020,5202,,591346,93,5,9,2,43453,,Mumbai,rainy, lose,5.2,,84983,credit card,9096,93,28,abc@gmail.com,,4263,157
1115,5011, Virat,CSK,australia,37,mal,,,25-09-2022,,,862909,41,3,5,3,,18021,Delhi,rainy,,,7,82379,upi,,,8,user@yahoo,9876543210,4737,123
1093,5039,Ronaldo,Barcelona,india,31,Other,,,,410,159,585932,132,3,0,0,13321,12980, ,,Win,2.1,,81012,netbanking,,,17,,,1105,64
1046,5117,Rohit ,KKR,,29,female,Rahul Dravid,Tennis,03-05-2022,5731,,,138,7,5,4,17416,13195, ,Sunny,DRAW,8.9,2,84264,netbanking,1184,103,27,abc@gmail.com,12345,1823,142
1098,5019,Dhoni,Lakers,,28,male, ,Basketball,09-06-2022,3623,,,64,6,8,5,,18371, ,Cloudy,Win,5.7,5,82823,cash,12758,,4,user@yahoo,,2647,81
1054,5165,Joe Root,Lakers,India,50,Male,,Basketball,05-04-2021,-1306,,473425,33,0,9,5,48820,10056, ,Sunny,Lose,,6,80848, ,16608,25,9,abc@gmail.com,9876543210,4197,158
1167,5130,Joe Root,Lakers,,33,Other,John Smith,basktball,17-12-2023,,184,,119,5,3,5,,,,Sunny,Win,7.2,,81704,cash,,,14,,12345,88,71
1051,5155,Dhoni,RCB,Sri Lanka,16,Mle,John Smith,,20-11-2022,,,,0,7,9,4,,18215,Mumbai,,Lose,1.8,,84093,,,,26,xyz@,,3381,149
1143,5183,Messi,Lakers,India,54,mal,John Smith,Tennis,01-05-2023,2969,,,129,2,0,3,,1368,, , lose,3.5,2,80205,netbanking,9188,79,9,xyz@,,4703,65
1012,5089,Bumrah,,India,41,Female,John Smith,basktball,10-06-2022,5534,,531852,147,8,8,5,53713,, ,,Draw,7.4,3,81892,credit card,8999,38,15,abc@gmail.com,12345,3511,113
1113,5093,Joe Root,MI,England,21,Female,None,Basketball,20-06-2022,1894,69,,60,9,3,5,11675,1674,Chennai,Cloudy,Win,8.6,,80520,upiid,,86,3,user@yahoo,9999999999,2206,102
1123,5012,Joe Root,CSK,india,23,Other,, ,26-12-2020,,2599,,148,1,1,2,55320,,Bangalore,rainy,Lose,,4,83576,upi,5205,34,3,user@yahoo,9999999999,3185,4
1105,5065,Rohit ,RCB,australia,21,Other, ,Basketball,30-08-2022,,1759,1427762,87,5,0,0,4950,,,Rainy,,4.6,,82351,cash,,109,7,xyz@,9876543210,4381,174
1157,5036,,Lakers,India,53,Other,John Smith,basktball,04-07-2021,-926,,,67,0,2,2,,1280,,Cloudy, lose,5.1,7,82134,creadit card,,7,29,,9999999999,864,136
1146,5176,Joe Root,RCB,England,20,mal, ,Cricket,23-06-2022,,-305,1194233,126,1,6,3,31980,,, ,win ,,5,84838,upi,10164,,5,,,54,146
1144,5065,Ronaldo,CSK,australia,44,male, ,Cricket,08-01-2022,3248,798,,139,4,9,4,,10737,Kolkata,,Draw,,4,82475,credit card,6081,,22,xyz@,9876543210,4671,60
1119,5035,Messi,MI,england,20,mal, ,Cricket,,,,,21,0,1,4,,,Delhi,,Draw,,,84545,upiid,4604,38,10,,12345,2080,45
1062,5181,Bumrah,Lakers,sri lanka,68,Other, ,Basketball,25-10-2022,,2552,1183710,147,7,8,2,11562,14384,Mumbai, ,DRAW,,2,80785, ,-60,,27,xyz@,9876543210,557,72
1018,5025, Virat,,Australia,63,male,None,Cricket,09-07-2021,5073,695,,81,0,1,1,,,Mumbai,Cloudy,,1.7,,84097,upiid,-218,30,24,abc@gmail.com,9999999999,4826,95
1091,5074,Bumrah,KKR,England,54,male, ,,08-01-2020,1621,967,725494,128,8,4,2,,,Bangalore,,Lose,,3,82790,netbanking,,,12,,12345,992,31
1057,5199,Messi,Barcelona,england,50,femal,,Cricket,31-01-2021,,,1089773,29,9,7,1,8097,6338,Chennai,rainy,Lose,,1,82157,cash,,,18,xyz@,9999999999,4896,156
1182,5107,,KKR,England,58,female, ,Football,01-11-2020,-1106,-442,877639,125,2,9,2,,15339,,,Win,,5,80678,credit card,,,10,xyz@,9876543210,4291,120
1089,5167,Hardik,Lakers,INDIA,47,Other,John Smith,basktball,02-01-2021,333,2383,,96,1,7,1,,, ,rainy, lose,8.1,3,83528,credit card,,,1,,,447,64
1116,5042,Ronaldo,RCB,,31,Male,,,07-04-2021,,,,23,0,2,1,,4883,, ,Win,9.2,3,83559,netbanking,3312,116,2,user@yahoo,,1821,165
1061,5149,,Barcelona,india,65,femal, ,Cricket,12-05-2023,,,,13,8,1,5,50447,2582,,rainy,Win,,4,80370,cash,,6,14,user@yahoo,9876543210,3819,67
1022,5147,Hardik,CSK,England,37,Male,Rahul Dravid,Tennis,07-06-2021,,2429,708148,35,3,8,5,,3937,Delhi,Sunny,Lose,,,82937,upiid,11219,,23,,9876543210,2972,109
1126,5007,Messi,,england,43,mal,John Smith,Football,30-01-2022,,,,196,0,2,1,736,,Kolkata,Rainy,Draw,4.7,5,80721,netbanking,,28,12,,9999999999,91,68
1136,5028,Rohit ,KKR,sri lanka,63,male,Rahul Dravid,Cricket,21-01-2020,4590,,1461637,23,0,7,1,34137,,,rainy,DRAW,5.4,,84400,upi,,32,24,abc@gmail.com,9999999999,607,35
1139,5039, Virat,RCB,india,56,female,None,Tennis,08-03-2020,4089,543,,187,6,1,0,5013,11631,, ,DRAW,1.4,,80923, ,,27,9,,,1251,98
1128,5157,Bumrah,MI,sri lanka,58,femal,John Smith,basktball,12-06-2021,3894,248,701384,94,1,2,1,23461,8173,Chennai,,Lose,3.9,4,80835,upi,,68,4,user@yahoo,12345,285,36
1057,5127,Smith,CSK,INDIA,34,Male,,footbal,12-05-2023,,,992176,54,6,0,5,6068,3573,,Cloudy,Draw,2.8,,82493,,14628,,23,user@yahoo,,2921,185
1121,5083, ,KKR,India,31,Mle,,Basketball,26-06-2020,1927,,,23,6,5,1,17435,,,Rainy, lose,,6,82979,netbanking,10354,53,29,,,3306,198
1000,5115,Bumrah,KKR,,49,Male,John Smith, ,18-08-2023,1833,,841743,151,9,6,4,,7327,Bangalore,Sunny,Draw,,4,82325,credit card,,,10,xyz@,9876543210,101,132
1033,5182,Rohit ,KKR,england,27,femal,,Football,07-09-2022,,,,181,8,3,0,,17823,,Cloudy, lose,7.5,,83924,upiid,3697,,22,,9876543210,3835,49
1095,5143, Virat,RCB,Sri Lanka,21,mal, ,,,,2323,811277,25,6,0,1,,12310,Delhi, ,win ,4.8,3,82424,upi,,,27,,,4235,167
1125,5173, ,MI,,33,mal,Rahul Dravid,footbal,20-07-2023,,2364,636077,193,0,2,5,46072,9467,Bangalore, ,Win,,7,84521,cash,1400,,13,,12345,4930,18
1117,5061,Ronaldo,KKR,India,17,femal, ,Cricket,06-05-2020,2772,,725410,79,7,8,5,,2713,Kolkata, ,,,1,83126,cash,5927,44,27,,12345,1678,60
1047,5006,Messi,CSK,australia,38,Other,None,footbal,05-03-2021,4627,,1082779,165,7,4,3,,11110,Mumbai,Sunny,Win,,,82376, ,,,28,xyz@,12345,3823,86
1088,5044,Messi,KKR,INDIA,14,Male,None,footbal,15-04-2022,,,,64,3,5,5,,,Chennai, ,Draw,2.5,,80453,netbanking,9860,,24,,,534,138
1116,5186,Ronaldo,Barcelona,INDIA,42,Male,Rahul Dravid,Tennis,05-10-2020,,,43251,74,7,3,0,13313,,Kolkata,, lose,,,83459,creadit card,,,19,xyz@,9876543210,15,113
1128,5183, ,CSK,,49,Female, ,,12-06-2021,3488,-393,,178,3,0,5,33975,,Bangalore,Sunny,DRAW,8.9,,84859,,2975,36,14,,,560,23
1015,5175,Hardik,KKR,Sri Lanka,36,male,John Smith,footbal,27-12-2021,5557,,,162,7,4,4,29970,,,Sunny,Lose,,5,83501,upiid,13482,65,12,,12345,2925,68
1188,5154, Virat,RCB,india,27,Mle,Rahul Dravid,,,,,,42,4,4,2,13473,,Chennai,Rainy,,4.8,,83547,credit card,5358,,25,xyz@,12345,2383,59
1191,5180,Ronaldo,KKR,,65,male,,footbal,13-10-2020,,,1398833,28,3,4,4,,,,Rainy,win ,,,81148,credit card,,,2,abc@gmail.com,9999999999,909,90
1190,5087, ,CSK,india,61,femal,None,Cricket,24-03-2021,-334,2255,,164,5,5,4,,,Bangalore,,win ,7.6,,80522,upiid,16668,,8,user@yahoo,12345,1413,7
1068,5072,Joe Root,RCB,Australia,69,femal,John Smith,Football,05-12-2023,,,,80,1,1,0,,3682, ,rainy,Draw,,4,84577, ,,,7,,9876543210,118,13
1021,5162,Bumrah,Barcelona,Australia,57,Mle,,Cricket,01-03-2021,,,23135,185,1,0,0,1746,16261, ,,Draw,,,80121,cash,19223,55,14,,,4062,131
1092,5178,Rohit ,Lakers,,63,Mle,None,Cricket,14-04-2021,5831,2578,1300561,53,1,1,3,5751,,Chennai,,Draw,2.8,,83618,upiid,17714,,22,user@yahoo,9876543210,3113,168
1194,5036,Ronaldo,,,47,male,John Smith,Cricket,02-12-2023,,,877193,38,8,9,5,,17847,Delhi,rainy,Win,,0,84676,upi,18182,,0,user@yahoo,9876543210,3060,11
1075,5118,Rohit ,,INDIA,34,mal,John Smith,Cricket,,,1560,778619,41,9,5,3,30104,9505, ,rainy,,6.3,2,83722,upi,,,1,user@yahoo,12345,1491,51
1153,5056,Hardik,KKR,INDIA,11,Other,John Smith,footbal,01-10-2021,,-422,607357,155,2,4,0,,9768,,Rainy,win ,,,83083,upiid,,,8,,9876543210,2096,151
1143,5007,Hardik,CSK,sri lanka,20,mal, ,Football,10-03-2020,,1744,304207,28,9,4,5,16256,4675,,rainy, lose,,,82172,netbanking,19620,,20,user@yahoo,,2254,32
1178,5094,,RCB,sri lanka,21,female,Rahul Dravid, ,01-07-2021,2935,177,238417,170,3,5,0,,,,Sunny,Draw,,6,82706,cash,,58,16,abc@gmail.com,9876543210,513,169
1085,5116,,Barcelona,,29,male,Rahul Dravid,Football,06-02-2021,,,,130,9,9,0,17384,,,Cloudy,Draw,,,84813,upi,13186,,8,,12345,1233,42
1184,5109,Joe Root,CSK,,43,femal, ,Cricket,05-01-2023,,1096,605122,137,7,6,2,,5523,,Sunny,,7.9,,83307,upi,,90,0,user@yahoo,9876543210,4132,166
1028,5019,Messi,Lakers,sri lanka,64,Mle, ,basktball,28-12-2022,-100,563,,186,3,8,4,6030,12611, ,rainy,DRAW,7.1,,83642,creadit card,17657,,7,abc@gmail.com,9999999999,1479,195
1068,5123,Ronaldo,Barcelona,England,18,male,,Cricket,17-06-2020,,2692,795703,141,9,6,3,,7769,Mumbai,Sunny,Lose,4.6,,82817,credit card,,112,4,user@yahoo,,3349,102
1046,5052, Virat,RCB,Sri Lanka,50,female,,Basketball,26-01-2023,-999,,,174,9,1,3,31548,13431,,Rainy,,3.2,,84501,credit card,,,29,abc@gmail.com,12345,1540,121
1093,5118,,RCB,INDIA,32,male, ,footbal,12-05-2023,650,-494,,41,6,5,1,,,,,,,5,81484,upi,,,10,user@yahoo,9999999999,129,78
1189,5011,Messi,KKR,England,67,Mle,Rahul Dravid,Tennis,25-07-2020,,,1311049,93,4,8,2,49487,64,Delhi,rainy,,6.6,3,80276,upiid,,,27,xyz@,12345,3716,72
1196,5176, ,Lakers,australia,41,mal,,basktball,07-08-2023,2996,1904,,159,8,6,0,3842,,,Cloudy,Lose,1.3,0,81248, ,,53,5,,,3743,106
1143,5016,Messi,CSK,England,35,female,,Football,08-11-2023,,,,31,3,1,0,21796,10404, ,Cloudy, lose,,,81124,credit card,7547,61,16,abc@gmail.com,9876543210,1771,119
1175,5063,,RCB,,19,female,None,Tennis,12-05-2022,,2261,,169,2,2,2,,,Kolkata,Cloudy,win ,,,82901,upi,,,17,abc@gmail.com,9999999999,4454,170
1084,5041, Virat,RCB,england,68,Female,John Smith,Basketball,03-02-2020,,966,1245477,159,1,7,5,4807,,Mumbai,,Draw,,,81657,cash,10537,101,22,abc@gmail.com,,3075,171
1038,5093,Bumrah,Barcelona,India,36,femal,None,Cricket,01-03-2022,284,,,25,0,8,3,,1690,Chennai, ,,2.8,1,81753,creadit card,,,17,user@yahoo,9999999999,505,33
1099,5156,Hardik,RCB,,9,mal,None,footbal,31-12-2021,1752,2050,,114,5,3,0,,12840, ,Rainy,win ,,4,84602,,1005,,4,abc@gmail.com,9876543210,4913,79
1032,5146,Bumrah,KKR,england,52,male, ,Cricket,16-11-2023,1708,,,128,9,8,1,,,Bangalore,Rainy,win ,2.3,,83658,upi,1236,87,26,,12345,4889,165
1100,5010,,CSK,Australia,21,Mle,Rahul Dravid,basktball,25-09-2023,,899,922931,55,1,1,3,,4658,Mumbai,rainy,,2.9,,83402,creadit card,,93,24,user@yahoo,12345,838,78
1022,5097,Ronaldo,RCB,Australia,32,Female,Rahul Dravid,footbal,07-08-2022,,465,1493046,121,7,4,4,32775,,Chennai,Cloudy,Draw,9.1,4,84332,upiid,9302,,4,abc@gmail.com,9876543210,3871,119
1009,5177,Messi,CSK,,44,femal,, ,05-12-2023,3950,1301,,105,5,1,2,,9998,Delhi,,win ,,0,80751,credit card,14761,,27,,9876543210,4718,57
1068,5070,Ronaldo,Lakers,,50,male, ,,05-12-2023,,,,129,4,0,3,,,Bangalore,,Win,1.8,,80164,,,86,18,,,2676,192
1099,5107,Bumrah,CSK,india,19,femal,John Smith,,12-07-2023,-1478,334,,80,1,4,4,,5636,,,win ,2.1,,81692,upiid,3639,33,26,,12345,96,192
1033,5057,Hardik,Barcelona,INDIA,25,Other,None,Football,,,,370428,157,6,1,1,2939,3162,Mumbai,rainy,,,,81956,creadit card,,,12,user@yahoo,9876543210,1963,188
1179,5033,Smith,,,,male,,footbal,20-12-2022,,,384633,119,1,6,5,8801,14369, , ,,,,83860,cash,,,21,user@yahoo,,2866,52
1137,5019,Joe Root,CSK,,55,femal,Rahul Dravid,,26-01-2024,4776,,1239431,198,4,7,2,,,Bangalore,,Win,,7,82775,upi,,87,6,user@yahoo,12345,4026,72
1146,5049,Ronaldo,Barcelona,Sri Lanka,51,mal,John Smith,,12-02-2023,,2150,134814,51,1,1,5,2231,7599,,,Win,,7,83289,credit card,,21,25,user@yahoo,,598,68
1185,5101,,CSK,india,44,male, ,Basketball,18-03-2020,271,,1418862,90,9,6,0,18074,, ,Cloudy, lose,4,,81768,netbanking,-649,79,13,abc@gmail.com,9999999999,2981,100
1095,5137,Ronaldo,CSK,India,57,male,,Cricket,28-05-2023,,,1486653,136,1,3,5,57773,17975,Kolkata,Sunny,Lose,5.9,,82423,cash,,,26,user@yahoo,9999999999,3963,82
1000,5159,,CSK,INDIA,17,mal,None,Football,08-10-2023,-1260,,1144578,21,6,0,0,25782,,Delhi,Rainy,DRAW,,2,84526,creadit card,,,25,abc@gmail.com,12345,428,155
1068,5051,Smith,CSK,australia,49,female,John Smith,Basketball,08-03-2021,3004,,226504,33,8,2,4,,,,Cloudy,Draw,5.1,3,83696,credit card,9318,,26,,9999999999,3781,59
1003,5014, ,Barcelona,sri lanka,33,female,Rahul Dravid,Basketball,02-05-2021,,,,109,4,0,3,4943,2440,Delhi,rainy,,,6,80782,netbanking,12058,45,7,,,1324,19
1015,5083, ,Barcelona,india,44,femal,John Smith,,05-02-2022,1127,66,968361,48,6,4,1,6067,14002,,Sunny,win ,,,83778,upi,,,2,,,2590,3
1023,5130,Bumrah,RCB,Sri Lanka,58,femal, ,Football,11-05-2022,,2304,1129502,128,3,7,4,34827,5393,Chennai, ,win ,,0,80954,cash,4070,57,26,user@yahoo,12345,2414,39
1079,5036,Ronaldo,Barcelona,india,59,Female, ,Tennis,14-06-2020,2473,824,,72,1,0,1,3615,2064,Kolkata,Rainy,,,,81992, ,10835,53,3,,9876543210,1767,66
1001,5125,Hardik,MI,Sri Lanka,20,female,,basktball,18-09-2020,2578,483,1027457,83,2,8,5,24445,4744,, ,DRAW,8,6,81659,credit card,10950,84,9,abc@gmail.com,,1516,73
1127,5039,Rohit ,MI,England,17,Female,, ,08-06-2022,,-399,,52,1,2,1,22587,,Delhi,Cloudy,Lose,3.7,,80140,credit card,1153,,3,xyz@,9876543210,1339,184
1159,5071,Bumrah,,INDIA,34,mal,Rahul Dravid,basktball,09-12-2022,1390,317,,99,4,4,5,,, ,Cloudy,DRAW,,,80719,,16340,110,17,xyz@,,4094,134
1083,5039,Bumrah,KKR,australia,28,femal,, ,16-03-2020,3537,,,123,5,8,1,36573,16092,Mumbai,,Win,6.8,5,81650,upi,19603,109,22,,9999999999,4659,28
1151,5055,Joe Root,MI,INDIA,37,femal, ,Cricket,01-09-2021,,,,167,6,4,2,,,,Cloudy,win ,,4,83573,upi,,,11,,9999999999,3403,176
1139,5150,Ronaldo,Barcelona,india,23,Male,Rahul Dravid,Tennis,01-09-2021,,,,44,2,8,4,26874,, , , lose,,1,83474,credit card,14001,,19,user@yahoo,9876543210,2546,98
1177,5103, ,,australia,63,Other,,footbal,25-12-2022,,,399284,195,3,9,2,,16592,Mumbai,rainy,,,6,81015,cash,8760,12,19,user@yahoo,12345,976,93
1162,5138, ,Barcelona,,55,Mle,None,Football,,,-225,,136,7,7,3,,13395,,,DRAW,8.3,,84383,,,51,14,xyz@,9999999999,1614,176
1123,5109,,RCB,England,16,mal, ,Football,14-06-2023,934,466,652018,104,3,6,3,,4209,Mumbai,Rainy,Draw,4.8,,80342,netbanking,,,12,xyz@,9876543210,1584,195
1032,5191,Messi,RCB,England,56,femal,,Cricket,18-04-2021,-1130,,1232857,149,6,0,0,,11010,,,,,7,83183,upiid,,51,11,abc@gmail.com,,4061,182
1160,5135,Dhoni,,india,67,Male,,Tennis,05-12-2023,2716,,452187,145,5,3,0,53256,18433,,Rainy,win ,7.9,,82701,,2560,35,7,xyz@,,4651,126
1188,5092,Dhoni,,india,39,femal, ,footbal,19-02-2022,4865,1560,1372158,105,6,8,0,,,Delhi,Sunny,Win,,,80975,credit card,,,21,,9876543210,1270,16
1178,5093,Dhoni,Lakers,INDIA,28,Other,,footbal,05-12-2023,,,1008401,42,0,9,3,,15306,Bangalore,,DRAW,,,82583,credit card,15308,42,21,abc@gmail.com,9999999999,218,35
1170,5055,,CSK,Sri Lanka,47,Mle,None,Cricket,31-03-2022,,,595326,166,2,7,1,,,,,,,0,83120,cash,,25,26,,9999999999,533,75
1100,5059,Joe Root,CSK,australia,67,Mle,,,27-08-2021,,146,,133,5,3,5,40758,8759,Delhi,Rainy,win ,4.5,,81823,netbanking,8801,34,8,,9999999999,1495,107
1011,5137,Hardik,Barcelona,Sri Lanka,56,female,None, ,29-04-2022,,,,47,2,0,1,,,Chennai,,win ,5.6,5,84426,,10665,,19,abc@gmail.com,,1373,87
1066,5038,Dhoni,KKR,australia,47,Male, ,footbal,13-06-2023,,308,619388,125,6,9,4,32578,,Chennai,Sunny, lose,,1,84460,upi,16886,27,8,xyz@,,4139,158
1064,5027,Smith,RCB,Sri Lanka,41,female,, ,15-01-2020,4672,,1229746,6,8,3,3,16395,15411,, ,win ,8.4,,80010,creadit card,,119,16,,12345,3823,176
1160,5048,,Barcelona,,55,Mle,John Smith,basktball,18-10-2021,,369,,196,2,2,5,43525,,Delhi, ,win ,,6,84604,creadit card,3118,,26,user@yahoo,,3949,69
1167,5163, Virat,MI,INDIA,48,Female,,Basketball,11-01-2022,,1928,,15,0,5,5,50610,4337,, ,DRAW,9.2,6,82627,upiid,19475,3,24,,9999999999,64,116
1073,5124,Bumrah,KKR,india,64,Female,,Football,23-01-2022,,,983390,128,9,4,5,,,,,Lose,,3,81468,cash,274,113,0,abc@gmail.com,12345,4341,8
1042,5012,Hardik,RCB,,10,Female,None,Football,17-11-2022,,2332,,114,5,4,0,,13222,,Cloudy,DRAW,,3,81113,,17110,,22,,,3142,107
1043,5035,,,Sri Lanka,51,Other,,basktball,05-12-2023,,510,,36,0,1,5,,11243,Kolkata,,,,7,80621,creadit card,,,5,abc@gmail.com,9876543210,1724,107
1028,5100,,MI,India,14,Other,Rahul Dravid,Basketball,05-07-2020,,,,164,0,2,5,12971,13249,Mumbai,Rainy,,9.3,6,80900,upi,,20,6,user@yahoo,,2205,114
1140,5025, ,RCB,England,58,male, ,,12-05-2023,,,,124,7,5,3,,3618,Delhi,, lose,2.2,2,83747,creadit card,,40,8,,12345,2985,179
1011,5085,Messi,,australia,12,Male,,footbal,17-02-2022,5389,,1493427,80,8,1,1,24686,,,Cloudy, lose,,,84064,netbanking,,101,9,,,3913,10
1094,5003, Virat,Barcelona,england,13,female,Rahul Dravid, ,09-12-2020,4516,,,191,1,3,1,,,Bangalore,rainy,Win,,,81471,cash,,82,3,user@yahoo,,1048,28
